330	799	172
330	800	172
330	1083	216
330	1169	172|216|251
330	1421	251
330	1493	216|251
331	507	791
331	674	791
331	1161	791
332	313	198|276
332	410	401
332	439	401
332	601	198|276|323
332	884	323
332	932	455
332	1195	276|323
332	1230	323
333	264	462
333	910	462
334	13	810
334	163	810
334	223	810
334	247	810
334	327	810
334	617	810
334	719	810
334	847	810
334	903	810
334	1301	810
334	1323	810
334	1372	810
334	1427	810
334	1463	810
334	1582	810
334	1688	810
334	1700	810
335	785	108
335	1424	108
335	1600	108
336	25	480
336	360	480
336	484	480
336	889	480
336	1000	480
336	1511	480
337	1473	497
338	326	224
338	898	219|224|265
338	927	224|265
338	1056	224|265
338	1517	219
339	28	232
339	1433	232
339	1608	232
340	124	287
342	635	538
342	664	538|665
342	805	538
342	878	665
342	1040	555
342	1317	555
342	1727	665
343	229	112|119
343	771	112|119|171
343	973	112
343	1288	112|119
344	112	229
344	237	229
345	583	627
345	1193	572
345	1310	572|627
345	1356	572
345	1497	627
346	58	609
346	97	609
346	254	609
346	550	609
346	735	609
346	767	609
346	1298	609
346	1486	609
346	1745	609
346	1746	609
347	670	630
347	1324	630
348	283	681
348	289	769
348	330	216|251
348	376	251
348	525	251
348	694	681
348	787	189|309|317|647|769
348	860	681
348	1028	189|270|309|317
348	1083	216
348	1169	216|251
348	1228	681
348	1342	681
348	1420	681
348	1421	251
348	1493	189|216|251|309|317
348	1560	647|681|769
348	1633	769
348	1734	681
349	211	414|436
349	475	414|436
349	1451	414|436
349	1674	414
350	731	43
350	792	43
351	79	688
351	367	688
351	1162	688
351	1267	688
352	132	199
352	311	163|199
352	613	199
352	1004	199
353	724	284
353	1344	284
354	195	226
354	199	226|255
354	257	226|255|289
354	521	226|255|289
354	558	289
354	1574	289
355	70	99
355	398	99
355	669	99
355	725	99
355	733	99
355	765	99
355	1481	99
356	898	388
356	1081	388
356	1438	388
357	519	575
358	14	173
358	174	173
358	758	173
358	763	173
358	938	173
358	1041	173
358	1588	173
359	108	608
359	667	608
360	25	480
360	336	480
360	435	640
360	484	480
360	582	640
360	753	640
360	889	480
360	1000	480|640
360	1511	480
361	414	148
361	1200	148
361	1277	148
362	545	623
362	800	623
362	1048	623
362	1359	623
362	1595	623
362	1699	623
363	44	315
363	540	315
363	701	315
363	800	127|153|315
363	813	127|153
363	1008	127
363	1016	127|153|315
363	1048	315
363	1080	127|153
363	1245	127
363	1284	127|153|315
363	1286	127
363	1529	127
363	1562	127|153
364	176	386
364	1424	386|472|486
364	1642	386
364	1643	486
365	185	152
365	257	52|152
365	521	52
365	528	152
365	534	152
365	722	52
365	766	152
365	848	152
365	941	152
365	1163	152
365	1363	152
365	1724	152
366	167	636
366	1066	636
366	1507	636
367	79	688
367	351	688
367	1162	688
367	1267	688
368	382	849
368	476	849
369	232	854
369	541	854
369	1492	854
369	1531	854
370	157	784
370	543	784
370	1281	784
371	136	250
371	745	250
371	1071	250
372	428	678
372	1500	678
373	402	523
374	415	177
374	496	177
374	847	177
375	136	410
375	463	410
375	547	410
375	565	410
375	633	410
375	800	410
375	813	410
375	1071	410
375	1325	410
375	1328	410
376	330	251
376	348	251
376	525	251
376	1169	251
376	1421	251
376	1493	251
377	1	111
377	78	111
377	1424	111
377	1496	111
377	1716	111
378	253	646
378	783	646
378	1122	646
378	1203	646
378	1333	646
379	26	671
379	514	671
379	572	671
379	679	671
379	918	671
379	1524	671
380	164	604
380	387	604
380	755	604
380	760	604
380	1229	604
380	1264	604
380	1550	604
381	419	327
381	713	327
381	1158	327
382	368	849
382	476	849
383	56	369
383	159	369
383	316	369
383	467	369
383	1370	369
384	46	260
384	446	260
384	645	264
384	1206	260
384	1491	264
384	1708	264
385	730	741
385	1052	741
385	1131	741
385	1265	741
385	1395	741
385	1485	741
385	1490	741
386	493	830
386	715	830
386	816	830
386	1109	830
386	1687	830
387	164	604
387	380	604
387	755	604
387	760	604
387	1229	604
387	1264	604
387	1550	604
388	265	235
388	432	235
388	598	235
388	607	235
388	844	235
388	852	235
388	870	235
388	912	235
388	1227	235
388	1468	235
388	1586	235
389	35	735
389	1296	735
389	1412	735
390	472	21
390	473	21
390	1339	21
391	177	521
391	229	521
391	1017	521
392	172	392
392	542	392
392	1306	392
392	1515	392
392	1522	392
393	11	257
393	553	257
393	564	257
393	779	257
393	964	257
393	1180	257
393	1336	257
393	1442	257
394	118	394
394	168	394
394	202	394
394	497	394
394	522	394
395	257	11
395	294	11
395	657	11
395	941	11
395	1086	11
395	1292	11
395	1663	11
395	1724	11
396	325	832
396	329	832
396	1456	832
397	298	771
397	452	771
397	776	771
397	1432	771
397	1672	771
398	70	99
398	355	99
398	669	99
398	725	99
398	733	99
398	765	99
398	1481	99
399	180	774
399	471	774
399	508	774
399	867	774
399	916	774
399	968	774
399	1354	774
399	1587	774
399	1660	774
400	664	389
400	1070	389
401	190	851
401	840	851
401	1009	851
401	1737	851
402	373	523
402	492	533
402	869	533
403	224	859
403	592	859
403	703	859
403	929	859
403	969	859
403	1608	859
403	1744	859
404	1105	475
405	744	66
405	985	66
405	1287	66
405	1369	66
405	1540	66
405	1618	66
405	1743	66
406	1095	281
406	1197	281
406	1202	281
406	1484	281
407	489	511
407	588	511
407	804	511
408	1376	793
408	1469	793
408	1719	793
409	29	594
409	984	594
409	1160	594
409	1358	594
410	332	401
410	439	401
411	295	628
411	676	628
411	1388	628
411	1536	628
412	418	606
412	506	606
412	822	653|654
412	1282	606
412	1715	606
413	117	831
413	629	831
413	1254	831
413	1675	831
414	191	220|326
414	361	148
414	998	220
414	1200	148
414	1277	148
415	374	177
415	496	177
415	847	177
416	1637	358
417	225	64
417	754	64
417	1182	64
417	1194	64
417	1261	64
417	1392	64
417	1441	64
417	1563	64
418	412	606
418	506	606
418	1282	606
418	1715	606
419	381	327
419	713	327
419	1158	327
420	75	159
420	1255	159
420	1257	159
420	1424	159
421	704	607|676|707
421	952	607|676|707
421	1532	676
422	800	626
422	1293	626
424	727	557
424	1440	557
425	680	677
425	791	703
425	1232	677
425	1394	703
426	48	750
426	61	605
426	117	605
426	130	764
426	182	764
426	203	605
426	479	605
426	486	817
426	494	605
426	573	605
426	586	605
426	611	764
426	615	750
426	623	691|750|764|817|873
426	658	605
426	738	873
426	775	817
426	800	605
426	837	135
426	863	819
426	901	605
426	959	605
426	966	135|579|691|819
426	1012	605
426	1164	605
426	1219	605
426	1279	605
426	1411	764
426	1478	605
426	1480	750
426	1553	691|750|764|817|873
426	1585	873
426	1630	605
426	1691	819
426	1697	873
426	1701	605
427	219	768
427	609	768
427	1386	768
427	1655	768
428	372	678
428	1500	678
429	330	172
429	799	172
429	800	172
429	1169	172
431	642	206
431	1169	206
431	1302	206
431	1448	206
432	265	235
432	388	235
432	598	235
432	607	235
432	844	235
432	852	235
432	870	235
432	912	235
432	1227	235
432	1468	235
432	1586	235
433	319	339
433	1588	339
434	281	795
434	459	795
434	545	795
434	646	795
434	800	795
434	975	795
434	1012	795
434	1269	743
434	1400	743
434	1478	795
435	360	640
435	582	640
435	753	640
435	1000	640
436	67	437
436	123	437
436	597	437
436	620	437
436	723	437
436	825	437
436	858	437
436	1031	437
436	1472	437
436	1565	437
437	827	783
437	1675	783
438	672	481
438	752	481
438	1039	481
438	1434	481
439	332	401
439	410	401
440	106	484
440	181	484
440	639	484
440	718	484
440	1169	484
440	1237	484
440	1349	484
441	515	81
441	1742	81
442	60	643
442	184	643
442	768	643
443	459	744|753|865
443	545	865
443	800	865
443	975	865
443	1012	865
443	1033	744
443	1137	865
443	1307	865
443	1400	865
443	1478	753|865
443	1519	744
443	1545	744
443	1546	744
443	1720	744
444	519	241
444	675	241
444	1053	241
444	1092	241
444	1238	241
445	297	208
445	1224	208
446	46	260
446	384	260
446	1206	260
446	1489	395
447	121	614
447	278	785
447	291	157
447	309	157
447	545	785
447	573	157|196
447	712	275
447	714	785
447	794	614
447	800	434|614|785
447	899	275
447	908	196
447	1124	434
447	1279	196
447	1384	157
447	1385	196|614
448	43	667
448	61	580
448	178	667
448	1020	580|667
448	1220	667
448	1295	580
449	564	686
449	875	686
449	1636	686
450	1143	808
450	1675	808
451	625	201
452	298	771
452	397	771
452	776	771
452	1432	771
452	1672	771
453	44	719|723|729
453	111	719|723|729
453	120	719|723|729
453	214	719|723|729
453	545	698|719|723|729
453	701	719|723|729
453	759	698
453	800	719|723|729
453	1048	719|723|729
453	1055	698
453	1062	698
453	1101	719|723|729
453	1233	719|723|729
453	1284	719|723|729
453	1315	719|723|729
453	1698	719|723|729
454	770	850
454	1733	850
455	648	458
455	1498	458
456	308	539
456	898	539
457	6	635
457	546	635
457	1249	422
457	1383	422
458	951	51
458	1653	51
459	281	795
459	434	795
459	443	744|753|865
459	545	795|865
459	646	795
459	800	795|865
459	975	795|865
459	1012	795|865
459	1033	744
459	1137	865
459	1307	865
459	1400	865
459	1478	753|795|865
459	1519	744
459	1545	744
459	1546	744
459	1720	744
460	13	446
460	52	446
460	256	446
460	707	446
460	1335	446
460	1431	446
460	1458	446
461	31	512
461	41	186
461	260	186
461	548	186
461	567	477
461	587	477
461	665	477
461	685	186|477
461	732	186
461	843	477
461	986	477
461	1055	477
461	1076	186
461	1078	512
461	1124	186
461	1248	186
461	1274	477
461	1283	186|477
461	1300	512
461	1444	477
461	1587	186|512
462	114	68
462	186	68
463	136	410
463	375	410
463	547	410
463	565	410
463	633	410
463	800	410
463	813	410
463	1071	410
463	1325	410
463	1328	410
464	536	366
464	831	366
464	1680	366
465	704	752
466	41	469
466	470	469
466	650	469
466	876	469
466	1124	469
466	1283	469
466	1587	469
467	56	369
467	159	369
467	316	369
467	383	369
467	1025	342
467	1049	342
467	1370	369
468	12	416
468	84	347|416
468	960	347|416
468	1169	347
468	1466	347|416
469	149	599
469	567	599
469	1639	599
470	41	188|469
470	100	188
470	466	469
470	644	188
470	650	469
470	876	469
470	1124	188|469
470	1283	469
470	1351	188
470	1526	188
470	1587	188|469
471	180	774
471	399	774
471	508	774
471	867	774
471	916	774
471	968	774
471	1354	774
471	1587	774
471	1660	774
472	390	21
472	473	21|63
472	1339	21|63
473	390	21
473	472	21|63
473	1339	21|63
474	18	842
474	710	842
474	795	842
474	836	842
474	1201	842
474	1435	842
474	1502	842
474	1552	842
475	88	766|814|816
475	194	766|814|816
475	211	414|436
475	349	414|436
475	661	766|814|816
475	880	766|814
475	905	248|356|440|766|814
475	954	248
475	1123	248|356
475	1169	356
475	1226	814
475	1258	766
475	1314	440
475	1418	816
475	1451	414|436
475	1509	248|440
475	1674	414
476	368	849
476	382	849
477	652	856
477	1505	856
477	1537	856
478	282	721
478	1718	721
479	61	605
479	117	605
479	203	605
479	426	605
479	494	605
479	573	605
479	586	605
479	658	605
479	800	605
479	901	605
479	959	605
479	1012	605
479	1164	605
479	1219	605
479	1279	605
479	1478	605
479	1630	605
479	1701	605
480	675	13
480	1067	13
480	1236	13
481	491	716
481	898	602|716
481	961	716
482	890	540
482	1081	540
483	1173	214
483	1360	214
484	25	480
484	336	480
484	360	480
484	889	480
484	1000	480
484	1511	480
485	131	779|822
485	747	354
485	1205	637|779
486	426	817
486	623	817
486	775	817
486	1553	817
487	513	187
487	672	187
487	761	187
487	864	187
487	1035	187
488	1543	96
488	1678	96
489	407	511
489	588	511
489	804	511
490	1106	432
490	1568	432
490	1589	432
491	481	716
491	898	716
491	961	716
492	402	533
492	869	533
493	386	830
493	715	830
493	816	830
493	1109	830
493	1687	830
494	61	605
494	117	605
494	203	605
494	426	605
494	479	605
494	573	605
494	586	605
494	658	605
494	800	605
494	901	605
494	959	605
494	1012	605
494	1164	605
494	1219	605
494	1279	605
494	1478	605
494	1630	605
494	1701	605
495	944	569
495	1112	569
495	1611	569
496	72	590
496	374	177
496	415	177
496	524	590
496	847	177
496	1572	590
497	118	394
497	168	394
497	202	394
497	394	394
497	522	394
500	189	262
500	718	262
500	897	262
501	140	425
501	1079	425
501	1731	425
502	800	373
502	1005	373
503	83	493
504	757	178
504	1110	178
504	1549	178
505	158	595
505	1387	595
506	412	606
506	418	606
506	1282	606
506	1715	606
507	331	791
507	674	791
507	1161	791
508	180	774
508	399	774
508	471	774
508	867	774
508	916	774
508	968	774
508	1354	774
508	1587	774
508	1660	774
509	663	823
509	829	823
509	1338	823
510	1075	259
511	5	544
511	1556	544
512	135	207
512	1207	207
512	1705	207
513	487	187
513	672	187
513	761	187
513	864	187
513	1035	187
514	26	671
514	379	671
514	572	671
514	679	671
514	918	671
514	1524	671
515	441	81
515	1742	81
516	61	826|836
516	151	826
516	209	826
516	600	826|836
516	789	826|836
516	812	826|836
516	873	826|836
516	1228	826|836
516	1420	826|836
516	1721	826|836
516	1734	826|836
517	1199	625
518	1482	53
519	0	805
519	24	631|675
519	61	805
519	110	556
519	203	805
519	276	419|457
519	285	554
519	357	575
519	444	241
519	573	805
519	596	603
519	616	692
519	675	241|419|554|631|675
519	714	805
519	800	805
519	853	805
519	893	834
519	947	692|767|812|834
519	959	805
519	1012	805
519	1024	479
519	1029	805|834
519	1032	419
519	1043	419|431
519	1046	805
519	1053	241|419
519	1084	805
519	1092	15|241|419|554
519	1153	805
519	1211	556|603|675|792
519	1222	675|812|834
519	1236	15
519	1238	241|419|431|457|479
519	1263	834
519	1331	675|792
519	1403	419
519	1495	603
519	1528	419
519	1571	556
519	1576	15
519	1603	767|862
519	1620	419|431
519	1673	419
519	1692	805
519	1712	419
519	1714	554
519	1717	805
519	1735	556|603
520	758	116
520	1588	116
521	195	226
521	199	226|255
521	257	52|226|236|255|289|311
521	354	226|255|289
521	365	52
521	558	289
521	722	52|236
521	1574	289
522	118	394
522	168	394
522	202	394
522	394	394
522	497	394
523	152	536|547
523	535	536|547
523	1352	536|547
524	72	590
524	496	590
524	1572	590
525	330	251
525	348	251
525	376	251
525	1169	251
525	1421	251
525	1493	251
526	1213	247
526	1498	247
527	688	421
527	1364	421
528	185	152
528	257	152
528	365	152
528	534	152
528	766	152
528	848	152
528	941	152
528	1163	152
528	1363	152
528	1724	152
529	84	549
529	960	549
529	1299	549
529	1406	549
529	1466	549
530	19	16
530	581	16
530	597	350
530	1477	16
530	1565	350
532	277	872
532	857	651
532	1221	872
532	1228	650|651
532	1250	651
532	1429	650
532	1665	650
533	559	222
533	897	222
533	1535	222
533	1612	222
533	1664	222
534	185	152
534	257	152
534	365	152
534	528	152
534	766	152
534	848	152
534	941	152
534	1163	152
534	1363	152
534	1724	152
535	152	536|547
535	523	536|547
535	1352	536|547
536	196	739
536	248	739
536	270	739
536	318	739
536	464	366
536	549	739
536	830	739
536	831	366
536	895	739
536	1012	739
536	1036	739
536	1126	739
536	1196	739
536	1345	739
536	1379	739
536	1518	739
536	1530	739
536	1624	739
536	1680	366
537	643	755
537	1313	755
537	1706	755
538	545	695
538	714	695
538	800	695
539	145	155
539	257	155
539	1002	155
540	44	315
540	87	193
540	363	315
540	633	121
540	673	193
540	701	315
540	800	121|193|315
540	813	121
540	1016	315
540	1048	315
540	1248	121
540	1284	121|315
540	1562	121
541	232	854
541	369	854
541	1492	854
541	1531	854
542	142	344
542	172	344|392
542	392	392
542	648	344
542	1306	392
542	1416	344
542	1498	344
542	1515	392
542	1522	392
543	157	784
543	370	784
543	1281	784
544	1092	100
544	1236	100
545	44	622|718|719|723|729|776|777|788|800|855|861
545	50	747
545	111	622|718|719|723|729|776|777|788|800|855|861
545	120	622|718|719|723|729|776|777|788|800|855|861
545	170	776|868
545	175	868
545	204	868
545	214	622|718|719|723|729|776|777|788|800|855
545	278	785|871
545	281	795|801
545	305	868
545	312	868
545	362	623
545	434	795
545	443	865
545	447	785
545	453	698|719|723|729
545	459	795|865
545	538	695
545	618	807
545	631	717
545	646	795
545	666	868
545	686	800|855|861
545	689	736
545	701	622|718|719|720|723|729|776|777|788|800|855|861
545	711	827|828
545	714	695|736|785|799|806|871
545	741	806
545	759	698
545	764	776|788|800|827|828|855|861
545	772	747
545	790	827|828
545	800	621|622|623|695|706|717|718|719|720|723|729|736|776|777|785|788|795|799|800|806|827|828|855|861|865|871
545	826	776|855
545	850	868
545	975	795|865
545	1012	795|806|865
545	1048	622|623|717|718|719|723|729|776|777|788|800|855|861
545	1050	717
545	1054	776|788|800|855|871
545	1055	698
545	1062	698
545	1071	827|828
545	1076	827|828|861
545	1082	718|720
545	1094	748
545	1101	622|718|719|723|729|776|777|788|800|855
545	1124	747
545	1137	865
545	1233	622|718|719|723|729|776|777|788|800|855|861
545	1284	622|718|719|723|729|776|777|788|800|806|827|828|855|861
545	1307	865
545	1315	622|718|719|723|729|776|777|788|800|855
545	1335	776|788|800|806|827|828|855|861|871
545	1359	620|623
545	1400	865
545	1402	620
545	1436	827|828
545	1444	827|828
545	1460	827|828
545	1478	795|801|807|865|869
545	1595	623|717
545	1647	799
545	1690	620
545	1698	622|718|719|723|729|776|777|788|855
545	1699	620|623
545	1711	869
546	6	635
546	457	635
547	136	410
547	375	410
547	463	410
547	565	410
547	633	410
547	800	410
547	813	410
547	1071	410
547	1325	410
547	1328	410
548	41	186
548	260	186
548	461	186
548	685	186
548	732	186
548	1076	186
548	1124	186
548	1248	186
548	1283	186
548	1587	186
549	196	739
549	248	739
549	270	739
549	318	739
549	536	739
549	830	739
549	895	739
549	1012	739
549	1036	739
549	1126	739
549	1196	739
549	1345	739
549	1379	739
549	1518	739
549	1530	739
549	1624	739
550	58	609
550	97	609
550	254	609
550	346	609
550	735	609
550	767	609
550	1298	609
550	1486	609
550	1745	609
550	1746	609
551	68	661|662
551	1722	661|662
553	11	257
553	393	257
553	564	257
553	779	257
553	964	257
553	1180	257
553	1336	257
553	1442	257
554	1424	282
555	905	18
555	1011	18
555	1451	18
556	1217	751
558	257	289
558	354	289
558	521	289
558	1574	289
559	160	277
559	533	222
559	897	222
559	1230	277
559	1470	277
559	1535	222
559	1612	222
559	1664	222
560	165	616
560	691	616
560	721	616
560	1213	616
560	1498	616
561	809	708
561	843	708
561	1111	708
561	1584	708
561	1587	708
561	1660	708
562	241	197
562	1365	197
563	777	151
563	1142	151
563	1341	360
563	1592	151
564	11	257
564	104	56
564	122	666
564	198	129|227|258
564	235	56
564	324	129|227|258|325|349
564	393	257
564	449	686
564	553	257
564	591	413
564	664	798
564	716	325
564	734	349|601
564	779	257
564	875	325|666|679|686|761|798|804
564	885	798
564	902	129|227
564	964	257
564	999	573
564	1061	679|761
564	1180	233|257
564	1259	666|804|882
564	1262	233
564	1290	413|666|679
564	1336	233|257|303
564	1367	882
564	1404	798
564	1442	233|257|303
564	1503	413
564	1568	129|227
564	1636	686
564	1668	413
564	1684	601
564	1693	798
565	136	410
565	375	410
565	463	410
565	547	410
565	633	410
565	800	410
565	813	410
565	1071	410
565	1251	345
565	1325	410
565	1328	410
566	1069	7
566	1120	7
567	149	529|599
567	205	685
567	284	529
567	461	477
567	469	599
567	587	477
567	665	477
567	685	477
567	843	477
567	986	477
567	1055	477|529
567	1099	685
567	1274	477
567	1283	477
567	1444	477
567	1587	529|685
567	1639	599
568	695	780|875
569	22	175
570	2	393|444|474
570	94	393|444|474
570	272	474
570	913	439
570	1534	393|444
570	1575	439|444
571	1276	732
571	1602	732
572	26	671
572	379	671
572	514	671
572	679	671
572	918	671
572	1524	671
573	0	805
573	61	605|805
573	117	605
573	203	605|805
573	291	157
573	309	157
573	426	605
573	447	157|196
573	479	605
573	494	605
573	519	805
573	586	605
573	658	605
573	714	805
573	800	605|805
573	853	805
573	901	605
573	908	196
573	959	605|805
573	1012	605|805
573	1029	805
573	1046	805
573	1084	805
573	1153	805
573	1164	605
573	1219	605
573	1279	196|605
573	1384	157
573	1385	196
573	1478	605
573	1630	605
573	1692	805
573	1701	605
573	1717	805
574	580	34
574	1361	34
575	1410	200
576	678	372
577	800	722
577	1242	722
578	113	520
578	136	519|520
578	154	519
578	236	520
578	262	520
578	659	520
578	685	519
578	800	519|794
578	843	519
578	943	794
578	986	519
578	1071	519
578	1101	519
578	1124	519
578	1283	519
578	1303	519|520
578	1444	519|794
579	585	438
579	1149	438
579	1304	438
580	574	34
580	1361	34
581	19	16
581	530	16
581	1445	252
581	1477	16
581	1578	403
582	360	640
582	435	640
582	753	640
582	1000	640
583	345	627
583	1310	627
583	1497	627
584	917	584
584	921	584
585	579	438
585	1149	438
585	1304	438
586	61	605
586	117	605
586	203	605
586	426	605
586	479	605
586	494	605
586	573	605
586	658	605
586	800	605
586	901	605
586	959	605
586	1012	605
586	1164	605
586	1219	605
586	1279	605
586	1478	605
586	1630	605
586	1701	605
587	261	181
587	461	477
587	567	477
587	665	371|477
587	685	477
587	732	181
587	781	239
587	843	477
587	986	477
587	1055	239|371|477
587	1274	239|477
587	1283	477
587	1284	26|107
587	1444	477
588	407	511
588	489	511
588	804	511
589	33	213
589	1244	213
589	1377	213
589	1538	213
590	213	176
590	220	176
590	957	176
591	564	413
591	1290	413
591	1503	413
591	1668	413
592	224	859
592	403	859
592	703	859
592	929	859
592	969	859
592	1608	859
592	1744	859
593	923	194
593	987	194
594	306	73
594	614	73
594	1228	73
594	1738	73
595	74	870
595	1467	870
595	1476	870
596	519	603
596	1211	603
596	1495	603
596	1735	603
597	67	437
597	123	437
597	436	437
597	530	350
597	620	437
597	723	437
597	825	437
597	858	437
597	1031	437
597	1472	437
597	1565	350|437
598	144	274
598	265	235
598	388	235
598	432	235
598	607	235
598	844	235
598	852	235
598	870	235
598	912	235
598	1227	235
598	1468	235
598	1586	235
599	970	310
600	61	781|826|836
600	151	826
600	209	826
600	516	826|836
600	789	826|836
600	812	826|836
600	873	826|836
600	1228	826|836
600	1420	826|836
600	1721	826|836
600	1734	826|836
601	313	198|276
601	332	198|276|323
601	884	323
601	1195	276|323
601	1230	323
602	748	470
602	879	470
602	1343	470
603	198	418
603	228	418
603	317	443|510
603	803	418
603	1179	510
603	1223	443
603	1336	443
603	1662	510
604	1453	731
605	898	498
606	919	285
606	1102	285
606	1272	285
606	1326	285
607	265	235
607	388	235
607	432	235
607	598	235
607	844	235
607	852	235
607	870	235
607	912	235|299
607	1227	235|299
607	1468	235
607	1586	235|299
608	664	324
609	219	768
609	427	768
609	1386	768
609	1655	768
610	236	879
610	991	879
610	1208	879
611	130	764
611	182	764
611	426	764
611	623	764
611	1411	764
611	1553	764
612	115	790
612	173	790
612	1117	790
613	132	199
613	311	199
613	352	199
613	1004	199
614	306	73
614	594	73
614	1228	73
614	1738	73
615	48	750
615	426	750
615	623	750
615	1480	750
615	1553	750
616	519	692
616	947	692
617	13	810
617	163	810
617	223	810
617	247	810
617	327	810
617	334	810
617	719	810
617	847	810
617	903	810
617	1301	810
617	1323	810
617	1372	810
617	1427	810
617	1463	810
617	1582	810
617	1688	810
617	1700	810
618	545	807
618	1478	807
619	672	180
619	1366	180
620	67	437
620	123	437
620	436	437
620	597	437
620	723	437
620	825	437
620	858	437
620	1031	437
620	1472	437
620	1565	437
621	62	559
621	824	559
621	1187	559
622	133	756
622	327	756
622	847	756
622	903	756
622	1372	756
622	1621	756
622	1670	756
623	48	750
623	130	764
623	182	764
623	426	691|750|764|817|873
623	486	817
623	611	764
623	615	750
623	738	873
623	775	817
623	966	691
623	1411	764
623	1480	750
623	1553	691|750|764|817|873
623	1585	873
623	1697	873
624	780	835
624	949	835
624	1570	835
625	451	201
626	225	221
626	244	221
626	259	221
626	296	221
626	754	221
626	1169	221
626	1194	370
626	1261	221
626	1392	221
626	1441	221
626	1563	221
627	668	634
628	146	132|218
628	220	218
628	653	218
629	117	831
629	413	831
629	1254	831
629	1675	831
630	814	863
630	1174	863
630	1579	863
631	545	717
631	800	717
631	1048	717
631	1050	717
631	1595	717
632	13	42
632	847	42
633	31	231
633	136	348|410
633	261	231
633	375	410
633	463	410
633	540	121
633	547	410
633	565	410
633	800	121|191|279|348|410
633	813	121|348|410
633	890	191|231
633	1044	191|279
633	1071	348|410
633	1248	121
633	1284	121
633	1325	348|410
633	1328	348|410
633	1362	348
633	1562	121
633	1677	231
634	66	355
634	304	355
635	342	538
635	664	538
635	805	538
636	171	20
636	955	20
636	1146	20
636	1256	20
636	1605	20
637	37	2
637	1145	2
637	1178	2
637	1704	2
638	1148	263
638	1169	263
638	1324	263
639	106	484
639	181	484
639	440	484
639	718	484
639	1169	484
639	1237	484
639	1349	484
641	89	502
641	905	502
641	909	502
641	1036	502
641	1596	502
641	1622	502
642	431	206
642	1169	206
642	1302	206
642	1448	206
643	537	755
643	1313	755
643	1706	755
644	41	188
644	100	188
644	470	188
644	1055	453
644	1124	188|453
644	1351	188
644	1414	453
644	1526	188
644	1587	188|453
645	384	264
645	1491	264
645	1708	264
646	281	795
646	434	795
646	459	795
646	545	795
646	800	795
646	975	795
646	1012	795
646	1478	795
647	233	726
647	287	726
647	934	726
647	963	726
647	1443	726
647	1710	726
648	142	344
648	172	344
648	455	458
648	542	344
648	1416	344
648	1498	344|458
650	41	391|469
650	466	469
650	470	469
650	876	469
650	1124	391|469
650	1231	391
650	1283	469
650	1414	391
650	1539	391
650	1587	469
651	1320	109
651	1464	27
652	477	856
652	1505	856
652	1537	856
653	146	218
653	220	218
653	628	218
655	800	815
655	1284	815
655	1293	815
655	1335	815
657	257	11
657	294	11
657	395	11
657	941	11
657	1086	11
657	1292	11
657	1663	11
657	1724	11
658	61	605
658	117	605
658	203	605
658	426	605
658	479	605
658	494	605
658	573	605
658	586	605
658	800	605
658	901	605
658	959	605
658	1012	605
658	1164	605
658	1219	605
658	1279	605
658	1478	605
658	1630	605
658	1701	605
659	113	449|520|537
659	128	537
659	136	520
659	192	449
659	236	449|520
659	262	449|520
659	578	520
659	660	537
659	1303	520
660	113	537
660	128	537
660	659	537
661	88	728|754|766|814|816
661	194	766|814|816
661	475	766|814|816
661	756	728
661	838	728|754
661	880	766|814
661	905	701|728|754|766|814
661	1036	728|754
661	1091	701
661	1114	701
661	1226	728|754|814
661	1258	766
661	1418	816
661	1520	728
663	509	823
663	829	823
663	1338	823
664	90	867
664	300	456
664	342	538|665
664	400	389
664	564	798
664	608	324
664	635	538
664	708	611|674
664	805	456|538
664	875	798
664	878	658|665
664	885	798
664	914	758
664	939	749
664	1070	389
664	1073	758
664	1127	867
664	1181	866
664	1330	866
664	1337	758|866
664	1404	674|684|749|798|866|867
664	1454	867
664	1494	456
664	1693	684|798|866|867
664	1723	674
664	1727	665
665	461	477
665	567	477
665	587	371|477
665	685	477
665	843	477
665	986	477
665	1055	371|477
665	1274	477
665	1283	477
665	1444	477
666	170	868
666	175	868
666	204	868
666	305	868
666	312	868
666	545	868
666	850	868
667	108	608
667	359	608
668	627	634
669	70	99
669	355	99
669	398	99
669	725	99
669	733	99
669	765	99
669	1289	494
669	1481	99
670	347	630
670	1324	630
671	1679	860
672	438	481
672	487	187
672	513	187
672	619	180
672	752	481
672	761	187
672	864	187
672	1035	187
672	1039	481
672	1366	180
672	1430	672
672	1434	481
673	87	193
673	540	193
673	800	193
674	331	791
674	507	791
674	1161	791
675	24	631|675
675	276	419
675	285	554
675	444	241
675	480	13
675	519	241|419|554|631|675
675	1032	419
675	1043	419
675	1053	241|419
675	1067	13|87
675	1092	241|419|554
675	1132	128
675	1211	675
675	1222	675
675	1236	13|87|128
675	1238	210|241|419
675	1331	675
675	1403	419
675	1528	419
675	1620	419
675	1673	419
675	1685	210
675	1712	419
675	1714	554
676	7	5|461
676	154	211
676	261	211
676	295	628
676	411	628
676	800	211
676	890	93|130
676	1028	93
676	1388	628
676	1487	5
676	1536	628
676	1562	211
676	1656	461
676	1677	211
677	86	378
677	239	378
678	576	372
678	684	528
678	859	528
678	1140	528
679	26	671
679	379	671
679	514	671
679	572	671
679	918	671
679	1524	671
680	425	677
680	1232	677
682	742	737
682	853	737
682	1084	737
682	1185	737
682	1378	737
682	1514	737
683	793	306
683	1355	306
683	1473	306
